GRMZM2G059753,chr3,201067153,-1,Sb03g033560,Si004184m.g,LOC_Os01g52920,Bradi2g48850
GRMZM2G140996,chr6,158659711,-1,Sb09g025530,Si022421m.g,LOC_Os05g43930,Bradi2g19857
GRMZM2G071101,chr4,198998068,1,Sb07g028010,Si013819m.g,LOC_Os08g39390,Bradi3g39820
GRMZM2G140051,chr9,19395571,-1,Sb10g003450,Si006665m.g,LOC_Os06g05660,Bradi1g50860
GRMZM2G079470,chr1,88480711,-1,Sb01g029650,Si039098m.g,LOC_Os10g40390,Bradi3g32890
GRMZM2G079471,chr4,195329327,-1,Sb07g000260,Si013666m.g,LOC_Os08g01110,Bradi3g12940
GRMZM2G050186,chr4,120884270,1,Sb04g023280,Si016606m.g,LOC_Os02g35630,Bradi3g46170
GRMZM2G178916,chr9,151304806,-1,Sb01g045870,Si039580m.g,LOC_Os03g07340,Bradi1g73720
GRMZM2G178919,chr4,173316631,-1,Sb04g036270,Si016572m.g,LOC_Os02g55950,Bradi3g54430
GRMZM2G148904,chr8,34580609,1,Sb03g012610,Si002170m.g,LOC_Os01g20206,Bradi2g11740
GRMZM2G148534,chr4,164171592,-1,Sb04g029330,Si019290m.g,LOC_Os02g49420,Bradi3g56390
GRMZM2G028774,chr3,10141789,-1,Sb03g003960,Si002431m.g,LOC_Os01g08290,Bradi2g04890
GRMZM2G148538,chr4,22331769,-1,Sb05g018900,Si028183m.g,LOC_Os11g31650,Bradi4g18197
GRMZM2G148539,chr5,16616807,1,Sb01g013460,Si034069m.g,LOC_Os03g44500,Bradi1g13710
GRMZM2G028779,chr8,164446482,1,chromosome_3:69636654:70094977:hit,Si002902m.g,LOC_Os01g66970,Bradi2g57520
GRMZM2G013079,chr4,122188868,-1,Sb04g023470,Si017427m.g,LOC_Os02g35870,Bradi3g46390
GRMZM2G307152,chr3,170424013,-1,Sb03g042060,scaffold_5:43049669:43448124:hit,LOC_Os01g66270,Bradi2g57200
GRMZM2G149481,chr1,33319540,1,Sb01g041270,Si035200m.g,LOC_Os03g14080,Bradi1g68350
GRMZM2G149480,chr1,190746188,1,Sb07g027010,Si013933m.g,LOC_Os08g40850,Bradi3g40497
GRMZM2G159477,chr1,5046783,1,Sb01g048950,Si037433m.g,LOC_Os03g03200,Bradi1g76950
GRMZM2G159475,chr3,125714942,-1,Sb08g018940,Si024520m.g,LOC_Os12g38490,Bradi4g03867
GRMZM5G882427,chr2,6628062,1,Sb06g030140,Si010074m.g,LOC_Os04g54570,Bradi5g23390
GRMZM2G042623,chr8,134374261,1,Sb09g001090,Si021183m.g,LOC_Os05g01910,Bradi2g39240
GRMZM2G129083,chr5,13727028,-1,Sb01g012110,Si037710m.g,LOC_Os03g47270,Bradi1g12590
GRMZM2G042627,chr7,19333929,1,Sb02g006370,Si029313m.g,LOC_Os07g11010,Bradi1g54110
GRMZM2G003883,chr3,44226135,-1,Sb03g011130,Si001079m.g,LOC_Os01g16960,Bradi2g10530
GRMZM2G145107,chr5,216585828,1,Sb04g038030,Si016693m.g,LOC_Os02g58080,Bradi3g56740
GRMZM2G145104,chr9,95998277,1,Sb10g025050,Si005707m.g,LOC_Os06g43210,Bradi1g30330
GRMZM2G168984,chr4,236394908,-1,Sb04g004450,Si017331m.g,LOC_Os02g06960,Bradi3g04947
GRMZM2G002135,chr8,159884620,1,Sb03g044850,Si001266m.g,LOC_Os01g70570,Bradi2g59710
GRMZM2G002131,chr2,186185236,1,Sb02g026590,Si030611m.g,LOC_Os09g28354,Bradi4g32130
GRMZM2G357112,chr2,170556780,1,Sb02g007680,Si033346m.g,LOC_Os07g14660,Bradi1g53290
GRMZM2G081919,chr3,180819597,-1,Sb03g039470,Si000842m.g,LOC_Os01g62410,Bradi2g54640
GRMZM2G081915,chr1,255086061,1,Sb01g014720,Si036309m.g,LOC_Os03g41460,Bradi1g14720
GRMZM2G313316,chr6,2044757,-1,Sb07g000890,Si014364m.g,LOC_Os08g01690,Bd3:11651296:11981633:hit
GRMZM2G081910,chr1,259176883,1,Sb01g012920,Si037907m.g,LOC_Os03g45344,Bradi1g13250
GRMZM2G164185,chr8,141520767,1,Sb03g027000,Si001074m.g,LOC_Os01g41630,Bradi2g42690
GRMZM2G349709,chr10,115946522,1,Sb06g016500,Si010218m.g,LOC_Os04g34580,Bradi5g10017
GRMZM2G311220,chr8,169660863,-1,Sb03g038870,Si000940m.g,LOC_Os01g61590,Bradi2g54080
GRMZM2G110412,chr2,177778203,-1,Sb02g023540,Si030302m.g,LOC_Os09g20880,Bradi4g29290
GRMZM2G171187,chr10,77104812,1,Sb07g004160,Si014023m.g,LOC_Os08g06460,Bradi3g16270
GRMZM2G171181,chr1,8618503,1,Sb01g047680,Si037956m.g,LOC_Os03g04590,Bradi1g75790
GRMZM2G017013,chr7,141577843,-1,Sb02g030380,Si030433m.g,LOC_Os09g35630,Bradi4g35680
GRMZM2G083518,chr3,9812070,-1,Sb03g003820,Si002038m.g,LOC_Os01g08400,Bradi2g05000
GRMZM2G056916,chr1,299885719,1,Sb01g000460,Si035701m.g,LOC_Os03g64110,Bradi1g00847
GRMZM2G022637,chr2,40004288,1,Sb06g019490,Si011307m.g,LOC_Os04g39350,Bradi5g12940
GRMZM5G862325,chr4,4549713,1,Sb05g025300,Si026269m.g,LOC_Os11g41840,Bradi4g12250
GRMZM2G098744,chr4,170651466,-1,Sb04g037630,Si020170m.g,LOC_Os02g57570,Bradi3g55800
GRMZM2G098747,chr6,131325068,-1,Sb09g006470,Si022153m.g,LOC_Os05g11750,Bradi2g32607
GRMZM2G322547,chr7,172743331,1,Sb02g042790,Si030934m.g,LOC_Os07g47840,Bradi1g17930
GRMZM2G010037,chr1,276209062,1,Sb01g008120,Si037724m.g,LOC_Os03g53740,Bradi1g08627
GRMZM2G099295,chr2,205944583,-1,Sb02g036750,Si030467m.g,LOC_Os07g38130,Bradi1g24230
GRMZM2G055467,chr4,187276869,1,Sb05g002520,Si010183m.g,LOC_Os11g04650,Bradi4g43137
GRMZM2G055469,chr7,132392161,1,Sb02g028180,Si029816m.g,LOC_Os09g31120,Bradi4g33540
GRMZM2G145814,chr3,153923081,1,Sb03g045220,Si003579m.g,LOC_Os01g71010,Bradi2g60110
GRMZM2G318767,chr1,56784552,1,Sb01g035900,Si039018m.g,LOC_Os03g22110,Bradi1g62970
GRMZM2G078798,chr6,125883846,-1,Sb09g004520,Si012495m.g,LOC_Os05g06670,Bradi2g34837
GRMZM2G048276,chr1,210221595,1,Sb07g022020,Si013237m.g,LOC_Os08g34760,Bradi3g37280
GRMZM2G048277,chr7,110984818,-1,Sb02g024520,Si031427m.g,LOC_Os09g24540,Bradi4g30050
GRMZM2G009871,chr4,237044035,-1,Sb04g004030,Si016800m.g,LOC_Os02g06350,Bradi3g04430
GRMZM2G158194,chr3,9043377,1,Sb03g003580,Si000648m.g,LOC_Os01g08820,Bradi2g05320
GRMZM2G137510,chr10,17783707,1,Sb08g015555,Si025315m.g,LOC_Os12g31748,Bradi4g06867
GRMZM2G009876,chr2,216551708,-1,Sb02g042600,Si030863m.g,LOC_Os07g47580,Bradi1g18120
GRMZM2G026333,chr3,191368802,1,Sb03g036280,Si001703m.g,Chr1:32711982:33116110:hit,Bd2:51031665:51477828:hit
GRMZM2G032258,chr3,182162648,-1,Sb03g039020,Si001455m.g,LOC_Os01g61830,Bradi2g54220
GRMZM2G312597,chr5,72280449,-1,Sb04g002030,Si020093m.g,LOC_Os02g03140,Bd3:1251477:1625266:hit
GRMZM2G073415,chr6,150258048,-1,Sb09g021550,Si022976m.g,LOC_Os05g36110,Bradi2g24160
GRMZM2G032253,chr7,149564795,1,Sb02g033590,Si031176m.g,LOC_Os07g30670,Bradi1g27280
GRMZM2G093849,chr1,266045496,1,Sb01g010670,Si035681m.g,LOC_Os03g49940,Bradi1g11080
GRMZM2G029912,chr9,105194000,1,Sb10g025920,Si006073m.g,LOC_Os06g44300,Bradi1g31140
GRMZM2G092465,chr6,4307132,1,Sb07g001550,scaffold_6:7386394:7947605:hit,LOC_Os08g02300,Bradi3g13727
GRMZM2G092468,chr6,44416310,-1,Sb09g000340,Si023148m.g,LOC_Os05g01250,Bradi2g39980
GRMZM2G093595,chr6,140693979,-1,Sb09g016550,scaffold_3:25119677:26613702:hit,LOC_Os05g28350,Bd2:27425291:30168747:hit
GRMZM5G806309,chr10,79141447,-1,Sb07g003820,Si013418m.g,LOC_Os08g06070,Bradi3g16550
GRMZM2G173852,chr1,275979636,1,Sb01g008195,Si033911m.g,LOC_Os03g53630,Bradi1g08727
GRMZM2G173858,chr6,67648631,-1,Sb10g002420,Si007371m.g,LOC_Os06g04460,Bradi1g51570
GRMZM2G086072,chr1,11484971,1,Sb01g046810,Si036124m.g,LOC_Os03g05760,Bradi1g74890
GRMZM2G000510,chr4,48038,-1,Sb05g027910,Si026687m.g,LOC_Os11g48040,Bradi4g09060
GRMZM2G014833,chr3,195510130,1,Sb03g035170,Si001185m.g,LOC_Os01g55450,Bradi2g50440
GRMZM2G014832,chr4,48454801,1,Sb07g023540,Si014543m.g,LOC_Os08g45140,Bradi3g12720
GRMZM5G817310,chr8,140965963,1,Sb03g026720,Si002561m.g,LOC_Os01g41040,Bradi2g42470
GRMZM2G147418,chr1,227593067,-1,Sb01g018250,Si040098m.g,LOC_Os10g35294,Bradi3g29930
GRMZM2G432167,chr6,97117394,-1,Sb10g025110,Si006270m.g,LOC_Os06g43420,Bradi1g30377
AC208113.3_FG005,chr1,262998550,1,Sb01g011350,scaffold_9:8065709:8405219:hit,LOC_Os03g48820,Bradi1g11900
GRMZM2G065423,chr3,179411620,1,Sb03g039890,Si000923m.g,LOC_Os01g62990,Bradi2g54980
GRMZM2G113332,chr5,168672702,1,Sb04g021590,Si018567m.g,LOC_Os02g32814,Bradi3g44820
GRMZM2G173289,chr2,29911740,-1,Sb06g022100,Si011710m.g,LOC_Os04g42960,Bradi5g15250
GRMZM5G833332,chr9,151400378,1,Sb01g045980,Si036985m.g,LOC_Os03g07200,Bradi1g73817
GRMZM2G067373,chr6,112354804,-1,Sb10g007910,Si005950m.g,LOC_Os06g12030,Bradi1g45370
GRMZM2G095655,chr8,17189484,1,Sb03g004490,Si003193m.g,LOC_Os01g07590,Bradi2g04380
GRMZM2G039254,chr5,74038622,1,Sb04g002270,Si016257m.g,LOC_Os02g03530,Bradi3g02670
GRMZM2G095657,chr8,3109407,1,Sb03g010850,Si003544m.g,LOC_Os01g16550,Bradi2g10260
GRMZM2G063864,chr5,174411695,1,Sb04g023220,Si018371m.g,LOC_Os02g35600,Bradi3g46110
GRMZM2G421829,chr8,164087861,1,Sb03g042710,Si000148m.g,LOC_Os01g67250,Bradi2g57657
GRMZM2G090025,chr9,137553240,-1,Sb01g038400,Si035644m.g,LOC_Os03g18160,Bradi1g65510
GRMZM2G459166,chr5,177669618,1,Sb04g024040,Si020232m.g,Chr2:22122788:22525264:hit,Bradi3g46950
GRMZM2G090029,chr1,86613033,-1,Sb01g030060,Si040208m.g,LOC_Os10g39920,Bradi3g32670
GRMZM2G466044,chr5,191218706,-1,Sb04g033105,Si017941m.g,LOC_Os02g43790,Bradi3g50490
GRMZM2G368388,chr3,38439027,-1,Sb03g010610,Si001749m.g,LOC_Os01g16230,Bradi2g10000
GRMZM2G093526,chr2,10570372,1,Sb06g028210,Si009658m.g,LOC_Os04g52210,Bradi5g21387
GRMZM2G148940,chr9,86662269,1,Sb10g023270,Si007937m.g,LOC_Os06g39680,Bradi1g36870
GRMZM2G049990,chr7,111421922,1,Sb02g024560,Si031649m.g,LOC_Os09g24620,Bradi4g30130
GRMZM2G151425,chr5,211205221,1,Sb04g034630,Si018533m.g,LOC_Os02g53320,Bradi3g57530
GRMZM2G127101,chr9,151642405,-1,Sb01g048260,Si035085m.g,LOC_Os03g03920,Bradi1g76321
GRMZM2G015872,chr6,39661564,-1,Sb09g000930,Si022724m.g,LOC_Os05g01790,Bradi2g39340
GRMZM2G063287,chr1,14450479,-1,Sb01g046000,Si036287m.g,LOC_Os03g07180,Bradi1g73840
GRMZM5G882986,chr9,10010868,-1,Sb10g006640,Si006495m.g,LOC_Os06g10210,Bradi1g46470
GRMZM2G017586,chr4,35576767,1,Sb07g002900,Si014339m.g,LOC_Os08g04390,Bradi3g14590
GRMZM2G066428,chr3,222950242,-1,Sb03g026915,Si001608m.g,LOC_Os01g41420,Bradi2g42620
GRMZM2G031057,chr8,167465996,1,Sb03g040140,Si002619m.g,LOC_Os01g63410,Bradi2g55200
GRMZM2G113800,chr10,135330954,1,Sb06g026775,Si010343m.g,LOC_Os04g49748,Bradi5g19720
GRMZM2G171333,chr1,8631526,1,Sb01g047660,Si037140m.g,LOC_Os03g04610,Bradi1g75770
GRMZM2G119950,chr2,178228640,-1,Sb02g023820,Si031661m.g,LOC_Os09g21470,Bradi4g29487
GRMZM2G096680,chr6,39273047,1,Sb09g001020,Si023875m.g,LOC_Os05g01920,Bradi2g39260
GRMZM2G123901,chr1,298132441,-1,Sb01g001290,Si037449m.g,LOC_Os03g63110,Bradi1g01720
GRMZM2G063133,chr1,262509970,1,Sb01g011480,Si035659m.g,LOC_Os03g48560,Bradi1g12030
GRMZM2G107838,chr1,44351130,-1,Sb01g038580,Si037364m.g,LOC_Os03g17940,Bradi1g65657
GRMZM2G090971,chr8,171545247,1,Sb03g037260,Si002435m.g,LOC_Os01g58700,Bradi2g52560
GRMZM2G387837,chr1,4024414,1,Sb01g049305,Si035577m.g,LOC_Os03g02720,Bradi1g77280
GRMZM2G091088,chr3,61341206,-1,Sb03g013510,Si000330m.g,LOC_Os01g23380,Bradi2g12497
GRMZM2G014580,chr8,27666666,1,Sb03g001080,Si001101m.g,LOC_Os01g12750,Bradi2g07577
GRMZM5G872442,chr8,8291770,-1,Sb03g008430,Si000537m.g,LOC_Os01g02040,Bradi2g00900
GRMZM2G576002,chr3,8272519,-1,Sb03g003380,Si001046m.g,LOC_Os01g09020,Bradi2g05487
GRMZM5G834952,chr4,236908917,-1,chromosome_4:3809917:4226423:hit,Si020255m.g,Chr2:3123462:3444987:hit,Bd3:2945548:3355940:hit
GRMZM2G150485,chr8,127489017,1,Sb09g003920,Si022846m.g,LOC_Os05g05830,Bradi2g35690
GRMZM2G313058,chr6,156763284,1,Sb09g024720,Si022548m.g,LOC_Os05g42180,Bradi2g20720
GRMZM2G131853,chr1,80187906,-1,Sb01g031220,Si035612m.g,LOC_Os10g37740,Bradi3g31480
GRMZM2G034631,chr6,76488766,1,Sb10g004010,Si006284m.g,LOC_Os06g06370,Bradi1g48757
GRMZM2G339645,chr7,156287060,1,Sb02g036000,Si032230m.g,LOC_Os07g36750,Bradi1g25130
GRMZM2G475583,chr4,178233784,1,Sb04g034380,Si016088m.g,LOC_Os02g52960,Bradi3g57770
AC213050.3_FG002,chr6,94991622,1,Sb10g026210,Si008565m.g,LOC_Os06g44870,Bd1:26653071:27110085:hit
GRMZM5G875238,chr8,161919065,1,Sb03g043900,Si000130m.g,LOC_Os01g69030,Bradi2g58860
AC213050.3_FG001,chr6,94853129,1,Sb10g026220,Si008258m.g,LOC_Os06g44880,Bradi1g31400
GRMZM2G026470,chr8,100868660,1,Sb09g021610,Si023175m.g,LOC_Os05g36260,Bradi2g24100
GRMZM2G062429,chr3,190786018,1,Sb03g036560,Si001229m.g,LOC_Os01g57420,Bradi2g51870
GRMZM2G062421,chr2,73661610,1,Sb06g012270,Si009487m.g,LOC_Os04g31190,Bradi5g07690
GRMZM2G062420,chr2,3544612,1,Sb06g031800,Si021939m.g,LOC_Os04g56710,Bradi5g25070
GRMZM5G831200,chr5,74451499,-1,Sb04g002530,Si016953m.g,LOC_Os02g03750,Bradi3g02850
GRMZM2G062424,chr5,216951060,-1,Sb04g038400,Si018114m.g,LOC_Os02g58470,Bradi3g60680
AC155434.2_FG004,chr7,173832883,-1,Sb02g043330,Si028651m.g,LOC_Os07g48602,Bradi1g17387
AC155434.2_FG005,chr7,173818963,-1,Sb02g043320,Si030350m.g,LOC_Os07g48596,Bradi1g17400
AC155434.2_FG001,chr7,173889798,1,Sb02g043340,Si029811m.g,LOC_Os07g48610,Bradi1g17380
GRMZM2G019183,chr7,107928827,1,Sb02g024140,Si029154m.g,LOC_Os09g23350,Bradi4g29730
GRMZM2G019185,chr3,151941495,1,Sb03g045480,Si002273m.g,LOC_Os01g71474,Bradi2g60497
GRMZM2G151997,chr1,292336352,-1,Sb01g003580,Si037555m.g,LOC_Os03g60220,Bradi1g04010
GRMZM2G151992,chr9,139845376,-1,Sb01g039680,Si036988m.g,LOC_Os03g16670,Bradi1g66710
GRMZM2G160473,chr10,129969213,-1,Sb06g022180,Si009168m.g,LOC_Os04g43050,Bradi5g15337
GRMZM2G018589,chr3,170367803,-1,Sb03g042080,Si002551m.g,LOC_Os01g66290,Bradi2g57000
GRMZM2G018586,chr5,209288694,-1,Sb04g033920,Si018541m.g,LOC_Os02g52314,Bradi3g58240
GRMZM2G055704,chr1,5531575,1,Sb01g048760,Si036106m.g,LOC_Os03g03500,Bradi1g76770
GRMZM2G055705,chr5,132309872,-1,Sb04g011030,Si017959m.g,LOC_Os02g17990,Bradi3g10360
AC214168.3_FG001,chr2,55676588,1,Sb06g016190,Si009650m.g,LOC_Os04g33950,Bradi5g09640
GRMZM2G114126,chr9,139763451,-1,Sb01g039660,Si035583m.g,LOC_Os03g16690,Bradi1g66687
GRMZM2G114127,chr5,184394391,1,Sb04g026020,Si017214m.g,LOC_Os02g40260,Bradi3g48770
GRMZM2G376743,chr5,23764331,-1,Sb01g017695,Si039986m.g,LOC_Os10g36180,Bradi3g30320
GRMZM2G393471,chr9,154389036,-1,Sb01g049770,Si034749m.g,LOC_Os03g02160,Bradi1g77760
GRMZM2G337548,chr9,120513920,-1,Sb01g033600,Si036244m.g,LOC_Os03g27210,Bradi1g60756
GRMZM2G441722,chr4,33819070,-1,Sb07g003520,Si014932m.g,LOC_Os08g05710,Bradi3g17010
GRMZM2G345544,chr9,92348321,-1,Sb10g023860,Si006430m.g,LOC_Os06g40650,Bradi1g36250
GRMZM2G101290,chr2,19915738,1,Sb06g024610,Si010442m.g,LOC_Os04g46560,Bradi5g17700
GRMZM2G143767,chr6,93328864,-1,Sb10g026700,Si007363m.g,LOC_Os06g45660,Bradi1g32217
GRMZM2G156422,chr6,65921101,1,Sb10g002110,Si006381m.g,LOC_Os06g04130,Bradi1g50050
GRMZM2G381933,chr8,4848804,1,Sb03g009960,Si001115m.g,LOC_Os01g15490,Bradi2g09380
GRMZM2G119067,chr9,127467835,1,Sb01g034460,Si035183m.g,LOC_Os03g25150,Bradi1g61577
GRMZM2G305124,chr5,71844371,1,Sb04g001900,Si017644m.g,LOC_Os02g03030,Bradi3g02220
GRMZM2G102923,chr6,81715854,-1,Sb10g031130,Si006860m.g,LOC_Os06g51360,Bradi1g29480
GRMZM2G102927,chr3,3377824,-1,Sb03g001740,Si001550m.g,LOC_Os01g11880,Bradi2g07040
GRMZM2G017804,chr4,11826196,1,Sb05g006920,Si026404m.g,LOC_Os11g14170,Bradi4g20960
GRMZM2G035377,chr1,2658924,1,Sb01g050110,Si035828m.g,LOC_Os03g01760,Bradi1g78027
AC211749.4_FG007,chr3,114874013,1,Sb08g020050,scaffold_3:47487894:47886427:hit,LOC_Os12g40330,Bradi4g02890
GRMZM2G076962,chr7,174866582,-1,Sb02g044070,Si030030m.g,LOC_Os07g49410,Bradi1g16500
GRMZM2G038394,chr10,132957035,1,Sb06g023700,Si010795m.g,LOC_Os04g45180,Bradi5g16830
GRMZM2G426336,chr5,211452387,-1,Sb04g034720,Si018583m.g,LOC_Os02g53510,Bradi3g57400
GRMZM2G031876,chr6,132458648,1,Sb09g006130,Si021642m.g,LOC_Os05g10840,Bradi2g33150
GRMZM2G031870,chr1,280750832,1,Sb01g007030,Si036187m.g,LOC_Os03g55760,Bradi1g07510
GRMZM2G348675,chr4,4076335,1,Sb05g025620,Si025851m.g,LOC_Os11g42420,Bradi4g11687
GRMZM2G085019,chr3,7277844,1,Sb03g003230,Si000645m.g,LOC_Os01g09320,Bradi2g05620
GRMZM2G139223,chr8,171775277,-1,Sb03g036860,Si001392m.g,LOC_Os01g57940,Bradi2g52197
GRMZM2G084762,chr3,135441709,1,Sb08g015360,Si025052m.g,LOC_Os12g31370,Bradi4g07050
GRMZM2G080222,chr2,233357607,1,Sb02g004720,Si031380m.g,LOC_Os07g08660,Bradi1g55280
GRMZM2G021796,chr6,124551445,1,Sb09g004770,Si012448m.g,LOC_Os05g07140,Bradi2g34570
GRMZM2G021794,chr6,164551699,1,Sb09g028490,Si022977m.g,LOC_Os05g48900,Bradi2g16560
GRMZM2G021790,chr8,70378232,-1,Sb09g028567,Si024258m.g,LOC_Os05g49010,Bd2:14316558:14703342:hit
GRMZM2G038640,chr9,12992792,-1,Sb10g005660,Si008156m.g,LOC_Os06g08510,Bradi1g47340
GRMZM2G074443,chr4,28623987,1,Sb07g005310,Si014424m.g,LOC_Os08g09040,Bradi3g15260
GRMZM2G526668,chr4,82642759,-1,Sb07g021170,Si013911m.g,LOC_Os08g33590,Bradi3g36610
GRMZM2G392700,chr6,107884218,-1,Sb10g006500,Si006223m.g,LOC_Os06g09890,Bradi1g46550
GRMZM2G450069,chr7,144404374,-1,Sb02g033050,Si033485m.g,LOC_Os07g29190,Bradi1g28150
GRMZM2G159675,chr10,109722655,-1,Sb06g013920,Si011444m.g,LOC_Os04g31950,Bradi5g08210
GRMZM2G142962,chr1,198193707,-1,Sb07g022620,Si014954m.g,LOC_Os08g36220,Bradi3g37810
GRMZM2G142964,chr8,61345120,-1,Sb03g024590,Si001200m.g,LOC_Os01g36630,Bradi2g40677
GRMZM2G050890,chr3,5670212,1,Sb03g002890,Si003017m.g,LOC_Os01g10010,Bradi2g05960
GRMZM2G102218,chr9,146695985,-1,Sb01g042850,Si037608m.g,LOC_Os03g11600,Bradi1g69900
GRMZM2G404207,chr8,154387531,-1,Sb03g032620,Si000233m.g,LOC_Os01g51290,Bradi2g47917
GRMZM2G134227,chr1,291256958,-1,Sb01g004030,Si035555m.g,LOC_Os03g59470,Bradi1g04520
GRMZM2G130764,chr8,170806573,1,Sb03g037980,Si005125m.g,LOC_Os01g60110,Bradi2g53310
GRMZM2G444643,chr5,178119949,-1,Sb04g024150,Si017864m.g,LOC_Os02g37080,Bradi3g47060
GRMZM2G152921,chr1,283863255,-1,Sb01g006220,Si037187m.g,LOC_Os03g56900,Bradi1g06700
GRMZM2G138572,chr5,18755092,1,Sb01g015060,Si037820m.g,LOC_Os03g40310,Bradi1g15040
GRMZM2G036134,chr7,170990016,1,Sb02g041760,Si032585m.g,LOC_Os07g46480,Bradi1g19070
GRMZM2G083759,chr2,181975733,-1,Sb02g024890,Si029465m.g,LOC_Os09g25330,Bradi4g30480
GRMZM2G451792,chr4,194847485,1,Sb07g025260,Si015448m.g,LOC_Os08g43120,Bradi3g41987
GRMZM2G152461,chr3,194054345,1,Sb03g035620,Si002682m.g,LOC_Os01g56070,Bradi2g50940
GRMZM2G027797,chr1,263943982,-1,Sb01g011110,Si035155m.g,LOC_Os03g49200,Bradi1g11740
GRMZM2G314520,chr3,197383479,-1,Sb03g034490,Si002727m.g,LOC_Os01g54400,Bradi2g49740
GRMZM2G138683,chr4,158864097,-1,Sb04g030930,Si017095m.g,LOC_Os02g47060,Bradi3g52420
GRMZM2G380650,chr1,229899421,-1,Sb01g018950,Si036105m.g,LOC_Os10g34360,Bradi3g29230
GRMZM2G107196,chr1,64007542,1,Sb01g034390,Si036307m.g,LOC_Os03g25400,Bradi1g61497
GRMZM2G107199,chr2,39431933,-1,Sb06g019600,Si010072m.g,LOC_Os04g39430,Bradi5g12990
GRMZM2G027241,chr10,114696828,1,Sb06g016130,Si011128m.g,LOC_Os04g33880,Bradi5g09570
GRMZM2G419844,chr4,236860642,-1,Sb04g004280,Si016868m.g,LOC_Os02g06640,Bradi3g04730
GRMZM2G005284,chr10,130963877,-1,Sb06g022810,Si009541m.g,LOC_Os04g43910,Bradi5g15904
GRMZM2G037265,chr1,183559974,1,Sb07g028620,Si013295m.g,LOC_Os08g38710,Bradi3g39220
GRMZM2G435049,chr9,123002859,1,Sb01g032560,Si039390m.g,LOC_Os03g30060,Bradi1g60000
GRMZM2G082484,chr1,224445750,-1,Sb01g017380,Si039606m.g,LOC_Os10g36650,Bradi3g30710
GRMZM2G014099,chr6,156744162,-1,Sb09g024650,Si022556m.g,LOC_Os05g42100,Bradi2g20790
GRMZM5G828179,chr3,1326590,-1,Sb03g000300,Si005031m.g,LOC_Os01g14010,Bradi2g08460
GRMZM2G005365,chr5,9246098,1,Sb01g009490,Si039721m.g,LOC_Os03g51680,Bradi1g10060
GRMZM2G324886,chr3,196021815,1,Sb03g035020,Si002884m.g,LOC_Os01g55270,Bradi2g50300
GRMZM2G003409,chr2,217344131,1,Sb02g043220,Si029858m.g,LOC_Os07g48460,Bradi1g17470
GRMZM5G852663,chr9,85646557,-1,Sb10g023380,Si006192m.g,LOC_Os06g39880,Bradi1g36800
GRMZM2G389135,chr2,8170482,1,Sb06g029330,Si011217m.g,LOC_Os04g53580,Bradi5g22600
GRMZM5G823855,chr9,155287457,1,Sb01g050450,Si035591m.g,LOC_Os03g01250,Bradi1g78370
GRMZM2G139765,chr5,188667405,-1,Sb04g027180,Si019997m.g,LOC_Os02g42585,Bradi3g49810
GRMZM2G178333,chr7,61908563,1,Sb02g012510,Si029941m.g,LOC_Os09g39740,Bradi4g38810
GRMZM2G356162,chr8,100479369,1,Sb09g021760,scaffold_3:18410469:19016057:hit,Chr5:21262031:21646440:hit,Bradi2g23990
GRMZM2G076152,chr8,170962705,1,Sb03g037840,Si002201m.g,LOC_Os01g59900,Bradi2g53150
GRMZM2G124207,chr1,226258031,-1,Sb01g017900,Si036384m.g,LOC_Os10g35800,Bradi3g30140
GRMZM2G006474,chr5,14475267,-1,Sb01g012510,Si033970m.g,LOC_Os03g46330,Bradi1g12920
GRMZM2G076157,chr10,69239098,-1,Sb07g007460,Si015709m.g,LOC_Os08g14210,Bradi3g18690
GRMZM2G032721,chr2,41769129,-1,Sb06g019030,Si011158m.g,LOC_Os04g38750,Bradi5g12430
GRMZM2G087503,chr4,180773787,-1,Sb04g027620,Si017758m.g,LOC_Os02g51720,Bradi3g58910
GRMZM2G124209,chr1,54001336,-1,Sb01g036510,Si035449m.g,LOC_Os03g21120,Bradi1g63580
GRMZM2G004182,chr8,22172456,1,Sb03g002840,Si002373m.g,LOC_Os01g10070,Bradi2g06010
GRMZM2G004180,chr4,151750115,-1,Sb04g033000,Si017883m.g,LOC_Os02g43900,Bradi3g50580
AC203754.4_FG008,chr6,151132746,-1,Sb09g022290,Si021235m.g,LOC_Os05g38150,Bradi2g23507
AC217401.3_FG001,chr1,264852653,-1,Sb01g010830,Si035308m.g,LOC_Os03g49600,Bradi1g10917
AC217401.3_FG002,chr1,264860041,-1,Sb01g010825,Si034935m.g,LOC_Os03g49610,Bradi1g10940
GRMZM2G434935,chr6,87846671,-1,Sb10g028690,scaffold_4:36638946:37019263:hit,LOC_Os06g48500,Bradi1g33950
GRMZM2G034764,chr2,208080767,1,Sb02g037710,Si032162m.g,LOC_Os07g39620,Bradi1g23257
GRMZM2G136486,chr2,23316616,1,Sb06g023480,scaffold_7:25555821:25895768:hit,LOC_Os04g44870,Bradi5g16570
GRMZM2G448883,chr4,180246511,1,Sb04g027360,Si017856m.g,LOC_Os02g52040,Bradi3g58620
GRMZM2G147256,chr2,29263211,-1,Sb06g022620,Si012713m.g,LOC_Os04g43650,Bradi5g15710
GRMZM2G005583,chr4,39324682,1,Sb07g001070,Si013921m.g,LOC_Os08g01850,Bradi3g13420
